Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
232500,Porto,Valongo,Ermesinde,Apartment,NC,,,1,,,87,,,FALSE,TRUE,FALSE,3,2,0,New,87,,105,2
35000,Braga,Terras de Bouro,Valdosende,Land,NC,,,0,,1950,1050,,,FALSE,FALSE,FALSE,0,0,,,1050,1050,,
273000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,NC,,,1,,2024,57,,,FALSE,TRUE,TRUE,,1,0,,51,,135,2
399000,Lisboa,Cascais,Cascais e Estoril,Apartment,C,2nd Floor,FALSE,0,FALSE,1967,96,,,,,,3,,,,96,,,1
50000,Guarda,Manteigas,Santa Maria,Building,E,,FALSE,0,FALSE,1950,42,213,,,,,2,,,,125,,,2
423750,Lisboa,Lisboa,São Vicente,Apartment,E,1st Floor,FALSE,0,FALSE,1951,196,,,,,,5,,,,91,,,1
320000,Lisboa,Sintra,Queluz e Belas,House,NC,,,0,,,300,,,TRUE,FALSE,FALSE,8,6,1,,290,610,,3
79900,Lisboa,Sintra,Massamá e Monte Abraão,Store,B,Ground Floor,FALSE,0,FALSE,2000,98,98,,,,,,,,,98,,,0
42500,Portalegre,Crato,Gáfete,House,E,,FALSE,0,FALSE,1950,125,216,,,,,3,,,,120,,,1
74900,Leiria,Alcobaça,"Coz, Alpedriz e Montes",Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,2,,0
179000,Castelo Branco,Covilhã,Peraboa,House,B,,FALSE,2,TRUE,2012,161,136,,,,,3,,,,136,,,2
28500,Castelo Branco,Penamacor,Pedrógão de São Pedro e Bemposta,House,NC,,,0,,1950,114,,21:32.2,FALSE,FALSE,FALSE,,1,0,,113,113,,0
780000,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Farm,E,,FALSE,0,FALSE,2002,8000,,,,,,3,,,,210,,,2
311000,Porto,Vila do Conde,Malta e Canidelo,House,B,,,1,,2023,184,,,FALSE,FALSE,FALSE,,2,0,,133,,,1
320000,Lisboa,Lisboa,Ajuda,Apartment,E,,,0,,1988,158,,,FALSE,FALSE,FALSE,,5,0,,73,,,1
15000,Coimbra,Figueira da Foz,Alqueidão,Land,NC,,FALSE,0,FALSE,,1036,,,,,,,,,,,,,0
195000,Lisboa,Sintra,Queluz e Belas,Garage,NC,,,0,,,282,,43:16.3,FALSE,FALSE,FALSE,,,0,,282,282,,0
80000,Braga,Guimarães,"Oliveira, São Paio e São Sebastião",Transfer of lease,NC,,FALSE,0,FALSE,,80,,,,,,,,,,,,,1
80000,Castelo Branco,Castelo Branco,Castelo Branco,Apartment,E,Basement Level,FALSE,0,FALSE,1995,62,,,,,,2,,,,56,,,0
7300,Viseu,Tondela,Guardão,Land,NC,,FALSE,0,FALSE,,14207,,,,,,,,,,,,,0
11000,Porto,Baião,Santa Marinha do Zêzere,House,NC,,,0,,1937,48,,,FALSE,FALSE,FALSE,,2,0,Needs renovation,48,129,96.98,0
29000,Aveiro,Arouca,Arouca e Burgo,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,2430,,0
85000,Évora,Évora,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",Store,C,,,0,,2024,56,,,FALSE,FALSE,FALSE,,,1,,56,,,1
275000,Leiria,Pombal,Pombal,Apartment,NC,3rd Floor,TRUE,1,TRUE,2022,115,,,,,,3,,,,165,,,2
150000,Leiria,Caldas da Rainha,Alvorninha,House,D,,FALSE,0,FALSE,2006,84,107,,,,,2,,,,84,,,2
249900,Vila Real,Chaves,Outeiro Seco,House,E,,,0,,2002,160,,58:59.6,TRUE,FALSE,TRUE,,4,1,Good condition,140,414,280,3
239000,Setúbal,Setúbal,São Sebastião,Apartment,E,,,0,,1991,100,,28:27.9,FALSE,FALSE,FALSE,3,2,0,,100,,,1
740000,Lisboa,Lisboa,Campolide,Apartment,B,,,1,,2023,84,,,FALSE,TRUE,TRUE,3,2,2,New,84,,,2
104000,Braga,Póvoa de Lanhoso,São João de Rei,Other - Residential,NC,,,1,,1937,217,,,FALSE,FALSE,FALSE,,,0,,674,,,0
800000,Leiria,Alcobaça,São Martinho do Porto,Land,NC,,,0,,,9365,,,FALSE,FALSE,FALSE,,,0,,9365,9365,9365,0
650000,Lisboa,Sintra,Queluz e Belas,Apartment,C,6th Floor,TRUE,1,TRUE,1999,420,,,,,,3,,,,150,,,3
170000,Faro,Monchique,Monchique,Farm,NC,,FALSE,0,FALSE,1951,7680,,,,,,,,,,125,,,0
187000,Porto,Gondomar,Rio Tinto,Apartment,A,2nd Floor,TRUE,1,TRUE,,86,86,,,,,1,,,,62,,,1
290000,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",House,F,,,0,,1992,137,,08:54.6,TRUE,FALSE,FALSE,,4,1,,265,600,265,4
498000,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",House,A,,FALSE,2,TRUE,2019,581,,,,,,3,,,,204,,,3
162000,Braga,Guimarães,"Airão Santa Maria, Airão São João e Vermil",House,C,,,0,,1979,99,,,TRUE,FALSE,FALSE,,3,0,,99,795,,0
127000,Santarém,Benavente,Santo Estevão,Land,NC,,FALSE,0,FALSE,,12096,,,,,,,,,,,,,0
175000,Lisboa,Vila Franca de Xira,Vialonga,Apartment,D,,,0,,2005,72,,06:24.0,FALSE,FALSE,FALSE,,3,,,72,,,1
59900,Vila Real,Alijó,Alijó,House,F,,FALSE,2,TRUE,1937,268,,,,,,3,,,,244,,,0
65000,Aveiro,Anadia,"Tamengos, Aguim e Óis do Bairro",Land,NC,,,0,,,684,,,FALSE,FALSE,FALSE,0,0,0,,684,683,,0
66500,Vila Real,Ribeira de Pena,Santa Marinha,House,C,,FALSE,0,FALSE,1986,70,,,,,,1,,,,70,,,1
30000,Aveiro,Águeda,Fermentelos,Land,NC,,,0,,,,,58:55.3,FALSE,FALSE,FALSE,,,,,,689,,
260000,Leiria,Ansião,Ansião,House,C,,,0,,2001,218,,,TRUE,FALSE,FALSE,,5,1,,375,,,3
169000,Viana do Castelo,Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,Store,NC,Ground Floor,TRUE,1,TRUE,2023,111,,,,,,,,,,127,,,1
332000,Porto,Penafiel,Termas de São Vicente,House,A,,,0,,2024,214,,,TRUE,FALSE,FALSE,,3,3,,214,700,313.75,3
4700000,Lisboa,Mafra,Mafra,Farm,D,,,1,,2015,878,,,FALSE,FALSE,TRUE,9,7,6,Good condition,878,49440,,6
79000,Castelo Branco,Penamacor,Benquerença,House,E,,FALSE,1,TRUE,1975,584,128,,,,,4,,,,128,,,1
96000,Viana do Castelo,Monção,Merufe,House,D,,,1,,1937,100,,,FALSE,FALSE,FALSE,,3,0,Needs renovation,100,1840,,1
82000,Lisboa,Odivelas,Pontinha e Famões,Store,F,,FALSE,0,FALSE,,99,,,,,,,,,,,,,1
370000,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A+,Ground Floor,TRUE,1,TRUE,,101,127,,,,,2,,,,101,,,2
1450000,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,D,,,1,,2000,261,,,FALSE,FALSE,FALSE,5,4,4,Good condition,200,645,,4
549900,Braga,Póvoa de Lanhoso,Santo Emilião,House,NC,,,0,,2005,302,,,FALSE,FALSE,FALSE,,4,0,,360,746,,0
139000,Setúbal,Palmela,Pinhal Novo,Apartment,D,,,0,,1991,76,,10:07.9,FALSE,FALSE,FALSE,,2,0,,68,,82,1
335000,Faro,Lagoa (Algarve),Estômbar e Parchal,House,E,Ground Floor,FALSE,0,FALSE,1962,162,,,,,,2,,,,66,,,2
450000,Lisboa,Amadora,Mina de Água,Apartment,E,4th Floor,TRUE,3,TRUE,2005,150,,,,,,3,,,,150,,,2
189900,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,2nd Floor,TRUE,0,FALSE,,42,42,,,,,0,,,,38,,,1
199663,Santarém,Torres Novas,"Torres Novas (Santa Maria, Salvador e Santiago)",Apartment,NC,,,0,,,90,,,TRUE,TRUE,FALSE,2,1,0,,90,112,112,2
785000,Lisboa,Lisboa,Parque das Nações,Apartment,B,1st Floor,TRUE,2,TRUE,2002,132,,,,,,3,,,,132,,,3
375000,Lisboa,Cascais,São Domingos de Rana,Apartment,D,,,1,,2003,106,,32:33.8,FALSE,TRUE,FALSE,4,3,,,99,,106,2
356000,Porto,Porto,Campanhã,Apartment,NC,1st Floor,TRUE,2,TRUE,2023,116,,,,,,3,,,,99,,,0
195000,Porto,Maia,Cidade da Maia,Land,NC,,FALSE,0,FALSE,,370,,,,,,,,,,,,,0
24500,Castelo Branco,Penamacor,Penamacor,Farm,NC,,FALSE,0,FALSE,,16680,,,,,,0,,,,16680,,,0
1750000,Lisboa,Cascais,Cascais e Estoril,Apartment,B-,,,1,,2008,228,,,FALSE,TRUE,FALSE,4,3,0,,228,228,165,3
305000,Coimbra,Coimbra,Santo António dos Olivais,Apartment,A,1st Floor,TRUE,2,TRUE,,90,165,,,,,2,,,,90,,,2
169000,Braga,Amares,Caires,Land,NC,,FALSE,0,FALSE,,14000,,,,,,,,,,,,,0
3250000,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,Farm,NC,,FALSE,0,FALSE,,357000,,,,,,6,,,,,,,3
515000,Lisboa,Lisboa,Avenidas Novas,Store,B-,Ground Floor,FALSE,1,TRUE,2023,52,52,,,,,,,,,52,,,1
2160000,Lisboa,Odivelas,Pontinha e Famões,Land,NC,,,0,,,66409,,39:03.7,FALSE,FALSE,FALSE,,,0,,,66409,,0
1150000,Lisboa,Lisboa,São Domingos de Benfica,Apartment,NC,2nd Floor,TRUE,2,TRUE,2023,149,179,,,,,3,,,,134,,,2
1600000,Lisboa,Cascais,Cascais e Estoril,Apartment,B-,3rd Floor,TRUE,2,TRUE,2008,228,165,,,,,3,,,,228,,,3
550000,Porto,Porto,Ramalde,Apartment,C,,,1,,2008,133,,,FALSE,TRUE,FALSE,,3,1,Like new,133,,162,3
1349000,Lisboa,Lisboa,Avenidas Novas,Apartment,NC,1st Floor,TRUE,2,TRUE,,155,,,,,,3,,,,148,,,6
379000,Lisboa,Lisboa,Penha de França,Apartment,E,4th Floor,FALSE,0,FALSE,1986,75,,,,,,2,,,,66,,,1
192500,Santarém,Rio Maior,Rio Maior,Apartment,D,,,0,,2020,127,,,FALSE,FALSE,FALSE,,2,0,New,167,,,2
45000,Leiria,Bombarral,Bombarral e Vale Covo,Land,NC,,FALSE,0,FALSE,,385,,,,,,,,,,,,,0
775000,Lisboa,Lisboa,Parque das Nações,Apartment,C,5th Floor,TRUE,2,TRUE,2010,116,152,,,,,2,,,,104,,,2
98000,Lisboa,Torres Vedras,Ventosa,House,NC,,,0,,1951,56,,33:25.9,FALSE,FALSE,FALSE,,1,0,,56,,,1
320000,Setúbal,Seixal,Corroios,House,E,,FALSE,3,TRUE,1990,170,141,,,,,3,,,,103,,,4
48000,Santarém,Alcanena,Alcanena e Vila Moreira,Land,NC,,FALSE,0,FALSE,,1265,,,,,,0,,,,,,,0
744000,Lisboa,Lisboa,Lumiar,Apartment,B-,,,1,,2001,157,,,FALSE,TRUE,FALSE,5,4,0,Like new,150,,198,3
8000,Viana do Castelo,Vila Nova de Cerveira,Mentrestido,Land,NC,,,0,,,0,,,FALSE,FALSE,FALSE,,,0,,,2400,,0
2340000,Lisboa,Cascais,Cascais e Estoril,Apartment,B,,,1,,2023,264,,33:34.7,FALSE,FALSE,TRUE,7,5,1,New,264,314,,4
144500,Lisboa,Alenquer,Carregado e Cadafais,Apartment,D,,,0,,1994,78,,46:27.6,FALSE,TRUE,FALSE,3,2,,,66,,,1
38000,Braga,Guimarães,Tabuadelo e São Faustino,Land,NC,,FALSE,0,FALSE,,8700,8700,,,,,,,,,8700,,,0
750000,Coimbra,Coimbra,Santo António dos Olivais,Apartment,A,3rd Floor,TRUE,3,TRUE,2023,170,310,,,,,4,,,,168,,,4
120000,Lisboa,Sintra,"Almargem do Bispo, Pêro Pinheiro e Montelavar",Land,NC,,FALSE,0,FALSE,,800,,,,,,,,,,,,,0
244000,Lisboa,Lisboa,São Vicente,Apartment,C,,,0,,1937,53,,,FALSE,FALSE,FALSE,3,2,0,Like new,41,,,1
96000,Lisboa,Odivelas,Ramada e Caneças,Land,NC,,FALSE,0,FALSE,1991,1136,,,,,,,,,,340,,,0
9000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,,0,,1990,30,,,FALSE,TRUE,FALSE,,0,0,,30,,35.98,0
20000,Castelo Branco,Idanha-a-Nova,Rosmaninhal,Land,NC,,FALSE,0,FALSE,1982,5200,,,,,,,,,,,,,0
79000,Aveiro,Vale de Cambra,São Pedro de Castelões,House,NC,,FALSE,3,TRUE,1971,354,54,,,,,2,,,,108,,,2
57500,Aveiro,Mealhada,Casal Comba,Land,NC,,,1,,,,,18:05.6,FALSE,FALSE,FALSE,,,0,,,455,,0
650000,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Transfer of lease,NC,,FALSE,0,FALSE,,409,188,,,,,0,,,,,,,2
210000,Faro,Olhão,Pechão,House,NC,,,0,,1950,107,,,FALSE,FALSE,FALSE,,4,0,,107,12800,173,0
77500,Castelo Branco,Covilhã,Teixoso e Sarzedo,Apartment,D,1st Floor,FALSE,1,TRUE,2017,79,,,,,,3,,,,79,,,1
208000,Lisboa,Vila Franca de Xira,Vialonga,Apartment,D,,,0,,1988,154,,27:00.7,TRUE,FALSE,FALSE,3,2,0,,82,,,1
30000,Castelo Branco,Castelo Branco,Sarzedas,Land,NC,,FALSE,0,FALSE,1982,8960,8960,,,,,,,,,,,,0
699000,Faro,Tavira,Santa Catarina Fonte Bispo,Farm,NC,,,1,,1951,110,,,FALSE,FALSE,FALSE,,2,1,Used,99,24800,210,2
168000,Lisboa,Sintra,Rio de Mouro,Apartment,D,,,0,,1997,80,,56:07.0,FALSE,TRUE,FALSE,,1,0,,72,,94,0
800000,Lisboa,Lisboa,Parque das Nações,Transfer of lease,B,2nd Floor,TRUE,2,TRUE,2012,2646,120,,,,,1,,,,100,,,0
190000,Lisboa,Cascais,Cascais e Estoril,Apartment,C,Ground Floor,FALSE,0,FALSE,2011,25,26,,,,,0,,,,25,,,1
279500,Leiria,Nazaré,Nazaré,Apartment,D,,,0,,2011,81,,,TRUE,FALSE,FALSE,,3,0,,81,,,2
95000,Guarda,Seia,Travancinha,House,NC,,,1,,1937,172,,,FALSE,FALSE,FALSE,,2,0,,172,2890,,0
110000,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,C,1st Floor,FALSE,0,FALSE,1962,72,,,,,,2,,,,61,,,1
90000,Beja,Moura,Moura (Santo Agostinho e São João Baptista) e Santo Amador,Other - Commercial,C,Ground Floor,FALSE,0,FALSE,,158,,,,,,,,,,,,,2
250000,Coimbra,Coimbra,Santa Clara e Castelo Viegas,Apartment,A,,,1,,2024,53,,,FALSE,TRUE,FALSE,2,1,0,New,49,,67.5,1
165000,Lisboa,Sintra,Rio de Mouro,Apartment,E,3rd Floor,FALSE,0,FALSE,1960,72,,,,,,2,,,,71,,,1
200000,Portalegre,Ponte de Sor,Montargil,House,D,,FALSE,1,TRUE,2008,76,,,,,,4,,,,133,,,4
39000,Aveiro,Aveiro,Glória e Vera Cruz,Transfer of lease,C,Ground Floor,FALSE,0,FALSE,,91,,,,,,,,,,,,,0
212500,Leiria,Alcobaça,Benedita,Apartment,NC,,,1,,2023,133,,,FALSE,TRUE,TRUE,,3,0,New,133,,,2
2000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,,1,,1990,27,,,FALSE,TRUE,FALSE,,0,0,,27,,,1
198000,Setúbal,Almada,Caparica e Trafaria,Apartment,E,5th Floor,TRUE,0,FALSE,2000,89,110,,,,,3,,,,85,,,2
168500,Braga,Vila Nova de Famalicão,Carreira e Bente,House,D,,FALSE,2,TRUE,1977,180,,,,,,3,,,,180,,,2
52500,Aveiro,Oliveira de Azeméis,Loureiro,Land,NC,,FALSE,0,FALSE,,3109,,,,,,0,,,,3109,,,0
100000,Aveiro,Aveiro,Santa Joana,Store,NC,Ground Floor,FALSE,0,FALSE,1998,141,150,,,,,,,,,141,,,1
499000,Leiria,Óbidos,A dos Negros,Farm,D,,FALSE,3,TRUE,2006,29519,275,,,,,5,,,,195,,,4
85000,Viana do Castelo,Vila Nova de Cerveira,Loivo,House,NC,,FALSE,0,FALSE,1949,86,,,,,,0,,,,77,,,0
340000,Braga,Braga,São Victor,Apartment,C,,,0,,2000,206,,41:46.6,TRUE,TRUE,FALSE,,4,1,,206,,,4
74750,Coimbra,Figueira da Foz,Tavarede,Land,NC,,,0,,,210,,,FALSE,FALSE,FALSE,,,0,,210,266,,0
42000,Santarém,Ourém,Gondemaria e Olival,Land,NC,,,0,,,,,54:25.8,FALSE,FALSE,FALSE,,,0,,,4900,,0
310000,Aveiro,Espinho,Espinho,Apartment,NC,Ground Floor,TRUE,1,TRUE,,106,119,,,,,2,,,,96,,,2
1030000,Lisboa,Cascais,Cascais e Estoril,Apartment,C,1st Floor,TRUE,0,FALSE,2023,103,103,,,,,2,,,,93,,,2
280000,Coimbra,Penacova,Lorvão,House,A+,,FALSE,2,TRUE,2003,780,485,,,,,6,,,,356,,,8
199000,Porto,Felgueiras,Pombeiro de Ribavizela,Warehouse,NC,,,0,,,340,,,FALSE,FALSE,FALSE,,,0,,,340,,0
38800,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",House,NC,,,1,,1999,105,,,FALSE,FALSE,FALSE,7,3,1,Needs renovation,110,480,215,1
325000,Porto,Porto,Paranhos,Apartment,NC,3rd Floor,FALSE,1,TRUE,,112,,,,,,3,,,,87,,,1
204000,Viana do Castelo,Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,Store,NC,,,0,,2023,144,,,TRUE,TRUE,TRUE,,,0,New,160,,,1
50000,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,Land,NC,,FALSE,0,FALSE,,240,,,,,,,,,,,,,0
475000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,C,1st Floor,TRUE,0,FALSE,1981,136,,,,,,3,,,,136,,,2
59500,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",Land,NC,,FALSE,0,FALSE,1988,1150,,,,,,,,,,,,,0
95000,Braga,Fafe,Revelhe,Land,NC,,FALSE,0,FALSE,,5000,,,,,,,,,,,,,0
250000,Setúbal,Almada,Caparica e Trafaria,Land,NC,,,1,,,290,,,FALSE,FALSE,FALSE,,,0,,,670,,0
31000,Évora,Redondo,Redondo,House,NC,Ground Floor,FALSE,0,FALSE,1967,35,35,,,,,1,,,,35,,,1
90000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Store,C,,,0,,,57,,,FALSE,FALSE,FALSE,,,0,,,,,0
225000,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,FALSE,0,FALSE,,510,,,,,,,,,,,,,0
190000,Porto,Valongo,Ermesinde,House,E,,FALSE,1,TRUE,1978,300,,,,,,5,,,,309,,,4
125000,Porto,Lousada,Cernadelo e Lousada (São Miguel e Santa Margarida),House,E,,,0,,1937,82,,,TRUE,FALSE,FALSE,3,2,0,,82,230,115.22,1
350000,Faro,Lagoa (Algarve),Porches,Land,NC,,FALSE,0,FALSE,,2160,2160,,,,,,,,,2160,,,0
300000,Braga,Vila Verde,Carreiras (São Miguel) e Carreiras (Santiago),House,B-,,FALSE,3,TRUE,,1693,1693,,,,,2,,,,155,,,2
58000,Lisboa,Alenquer,Ribafria e Pereiro de Palhacana,Land,NC,,,0,,,1280,,,FALSE,FALSE,FALSE,,,0,,1280,1280,1280,0
54000,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Transfer of lease,NC,Ground Floor,FALSE,0,FALSE,,50,,,,,,,,,,,,,2
130000,Leiria,Leiria,Colmeias e Memória,Land,NC,,,0,,,2254,,09:17.2,FALSE,FALSE,FALSE,,,0,,2254,2254,2254,0
20000,Vila Real,Valpaços,Fornos do Pinhal,Land,NC,,,0,,2017,12000,,,FALSE,FALSE,FALSE,0,0,0,New,12000,12000,,0
450000,Porto,Vila Nova de Gaia,Serzedo e Perosinho,House,A,,,0,,,212,,,TRUE,FALSE,FALSE,4,3,1,New,212,255,307.58,4
185000,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,3rd Floor,FALSE,0,FALSE,1988,95,,,,,,4,,,,94,,,2
1400000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Building,NC,,FALSE,0,FALSE,1963,164,,,,,,,,,,676,,,0
99500,Faro,Castro Marim,Castro Marim,House,NC,,FALSE,0,FALSE,1951,3000,502,,,,,4,,,,197,,,2
9000,Castelo Branco,Castelo Branco,Escalos de Baixo e Mata,Land,NC,,FALSE,0,FALSE,,1750,,,,,,0,,,,1750,,,0
75000,Porto,Baião,Teixeira e Teixeiró,House,F,,,1,,1972,76,,07:01.9,FALSE,FALSE,FALSE,6,4,1,,76,1636,153.6,1
280000,Setúbal,Almada,Laranjeiro e Feijó,Warehouse,NC,,,0,,1990,256,,,FALSE,FALSE,FALSE,,,0,,,,,0
267500,Lisboa,Sintra,Queluz e Belas,Apartment,D,1st Floor,TRUE,1,TRUE,2001,112,,,,,,3,,,,101,,,2
224500,Coimbra,Mira,Mira,Apartment,E,3rd Floor,TRUE,1,TRUE,2003,134,262,,,,,3,,,,134,,,3
1300000,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,8th Floor,TRUE,3,TRUE,,323,371,,,,,4,,,,242,,,5
465000,Porto,Porto,Paranhos,Building,NC,,,0,,1971,236,,,TRUE,FALSE,FALSE,,4,1,,236,159,159,2
800000,Lisboa,Sintra,São João das Lampas e Terrugem,House,A+,,,1,,2024,314,,,FALSE,FALSE,FALSE,5,4,0,New,214,,,5
190000,Leiria,Castanheira de Pêra,Castanheira de Pêra e Coentral,House,F,,,0,,1943,468,,,TRUE,FALSE,FALSE,7,6,0,,740,1598,,2
475000,Faro,Loulé,Quarteira,House,E,,FALSE,3,TRUE,1990,270,150,,,,,3,,,,120,,,3
495000,Braga,Braga,Este (São Pedro e São Mamede),House,A+,,,0,,2023,320,,,TRUE,FALSE,FALSE,5,3,2,New,160,572,320,4
175000,Porto,Vila Nova de Gaia,Oliveira do Douro,Apartment,D,Ground Floor,FALSE,1,TRUE,1985,108,108,,,,,3,,,,94,,,2
29999,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Farm,NC,,FALSE,0,FALSE,,25000,,,,,,0,,,,25000,,,
200000,Viana do Castelo,Viana do Castelo,Darque,Apartment,C,3rd Floor,TRUE,1,TRUE,2003,163,163,,,,,3,,,,163,,,2
340000,Braga,Braga,"Nogueira, Fraião e Lamaçães",Apartment,A,,,1,,2022,202,,,FALSE,TRUE,FALSE,4,3,2,New,182,512,182.8,3
67380,Castelo Branco,Castelo Branco,Castelo Branco,Garage,NC,,FALSE,1,TRUE,,396,,,,,,,,,,396,,,0
149000,Porto,Porto,Ramalde,House,NC,,FALSE,0,FALSE,1989,40,,,,,,2,,,,28,,,2
258000,Lisboa,Amadora,Alfragide,Apartment,C,Ground Floor,TRUE,0,FALSE,2000,357,99,,,,,3,,,,85,,,1
69500,Braga,Celorico de Basto,Arnoia,Land,NC,,,0,,,2314,,,FALSE,FALSE,FALSE,,,0,,,2314,,0
115000,Santarém,Torres Novas,"Torres Novas (Santa Maria, Salvador e Santiago)",House,E,,FALSE,0,FALSE,1937,160,220,,,,,6,,,,160,,,0
27000,Coimbra,Figueira da Foz,Vila Verde,Land,NC,,FALSE,0,FALSE,,2020,,,,,,,,,,,,,0
239000,Porto,Porto,Ramalde,Apartment,E,Ground Floor,TRUE,1,TRUE,2005,103,113,,,,,2,,,,90,,,2
330000,Braga,Braga,Tebosa,House,A+,Ground Floor,FALSE,2,TRUE,,300,300,,,,,3,,,,230,,,3
550000,Setúbal,Seixal,Corroios,House,D,,,0,,2004,245,,,TRUE,FALSE,FALSE,,5,4,,392,550,,4
75000,Castelo Branco,Covilhã,Covilhã e Canhoso,Land,NC,,FALSE,0,FALSE,,717,717,,,,,,,,,717,,,0
530000,Lisboa,Sintra,Algueirão-Mem Martins,House,C,,FALSE,2,TRUE,2007,484,,,,,,5,,,,275,,,3
450000,Lisboa,Lisboa,Arroios,Apartment,C,3rd Floor,FALSE,0,FALSE,1977,90,,,,,,3,,,,90,,,2
157500,Porto,Maia,Folgosa,Land,NC,,,0,,,2800,,,FALSE,FALSE,FALSE,,,0,,2800,2800,,0
389000,Ilha de Santa Maria,Vila do Porto,Vila do Porto,House,NC,,,0,,2013,298,,,FALSE,FALSE,FALSE,4,3,2,Good condition,298,,,3
199900,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,House,NC,,FALSE,2,TRUE,1937,88,,,,,,3,,,,38,,,2
875000,Lisboa,Cascais,São Domingos de Rana,House,D,,FALSE,2,TRUE,1965,800,218,,,,,5,,,,218,,,6
220000,Porto,Paredes,Paredes,Apartment,B,,,1,,2003,204,,54:48.7,FALSE,FALSE,FALSE,,3,2,,165,,,2
1500000,Lisboa,Cascais,Carcavelos e Parede,House,B-,,FALSE,1,TRUE,2010,608,278,,,,,4,,,,196,,,3
379000,Setúbal,Alcochete,Alcochete,Apartment,A,,,1,,2021,58,,,FALSE,TRUE,FALSE,1,1,0,,52,0,0,1
315000,Setúbal,Palmela,Quinta do Anjo,Apartment,E,1st Floor,FALSE,0,FALSE,2003,140,178,,,,,3,,,,140,,,0
59000,Braga,Celorico de Basto,Arnoia,House,NC,,,0,,1937,87,,50:19.9,FALSE,FALSE,FALSE,,1,0,,360,,,1
525000,Setúbal,Seixal,Amora,Land,NC,,,0,,,,,43:30.9,FALSE,FALSE,FALSE,,,,,,1195,,
48000,Braga,Braga,Pedralva,Land,NC,,,0,,,180,,,FALSE,FALSE,FALSE,,,0,,150,241,330,0
200000,Lisboa,Torres Vedras,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",Building,C,,FALSE,0,FALSE,1950,221,,,,,,,,,,151,,,0
375000,Coimbra,Coimbra,Santo António dos Olivais,House,F,,,1,,1941,118,,,FALSE,FALSE,FALSE,,2,0,,118,186,59,1
210000,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,C,,,0,,2000,106,,31:06.0,TRUE,TRUE,FALSE,,3,0,,106,,,2
65000,Porto,Penafiel,Fonte Arcada,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1545,,0
135000,Guarda,Guarda,Guarda,Apartment,D,3rd Floor,TRUE,0,FALSE,1976,133,,,,,,4,,,,133,,,2
350000,Faro,Loulé,"Querença, Tôr e Benafim",House,E,,FALSE,3,TRUE,1990,533,131,,,,,2,,,,120,,,4
445000,Lisboa,Sintra,Cacém e São Marcos,Land,NC,,FALSE,0,FALSE,,1270,,,,,,,,,,,,,0
